Item_Identifier,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Weight_interploate,Item_Visibility_interpolate,Outlet_age
FD,Regular,Fruits and Vegetables,131.2968,OUT010,1998,Small,Tier 3,Grocery Store,260.9936,6.11,0.1427651695,26
FD,Regular,Frozen Foods,260.0936,OUT010,1998,Small,Tier 3,Grocery Store,260.9936,13.65,0.134975628,26
FD,Low Fat,Meat,160.6578,OUT013,1987,High,Tier 3,Supermarket Type1,3690.5294,17.2,0.15616879,37
FD,Low Fat,Meat,40.2822,OUT035,2004,Small,Tier 2,Supermarket Type1,1139.1838,6.32,0.14493477100000002,20
FD,Regular,Baking Goods,52.9298,OUT049,1999,Medium,Tier 1,Supermarket Type1,1995.4026,4.88,0.133700752,25
FD,Regular,Baking Goods,88.3514,OUT017,2007,Small,Tier 2,Supermarket Type1,1416.8224,5.425,0.115119905,17
FD,Regular,Frozen Foods,37.2506,OUT046,1997,Small,Tier 1,Supermarket Type1,265.6542,15.85,0.110030997,27
FD,Low Fat,Canned,121.7072,OUT017,2007,Small,Tier 2,Supermarket Type1,3552.7088,7.5,0.051038045,17
DR,Low Fat,Soft Drinks,161.5578,OUT013,1987,High,Tier 3,Supermarket Type1,2406.867,12.65,0.062837968,37
NC,Non-Edible,Others,211.956,OUT019,1985,Small,Tier 1,Grocery Store,213.056,16.7,0.017116983,39
FD,Low Fat,Fruits and Vegetables,124.173,OUT013,1987,High,Tier 3,Supermarket Type1,2956.152,20.75,0.024129332,37
DR,Low Fat,Dairy,152.134,OUT019,1985,Small,Tier 1,Grocery Store,153.134,14.875,0.049754975,39
FD,Low Fat,Canned,79.7644,OUT035,2004,Small,Tier 2,Supermarket Type1,1649.8524,9.0,0.0756582715,20
FD,Low Fat,Canned,181.9292,OUT027,1985,Medium,Tier 3,Supermarket Type3,3101.2964,10.275,0.101561568,39
NC,Non-Edible,Household,165.6526,OUT027,1985,Medium,Tier 3,Supermarket Type3,4769.1254,11.55,0.005949644,39
FD,Regular,Seafood,170.4764,OUT027,1985,Medium,Tier 3,Supermarket Type3,3435.528,12.825,0.13956116,39
FD,Low Fat,Fruits and Vegetables,86.4198,OUT045,2002,Small,Tier 2,Supermarket Type1,1133.8574,14.1,0.126035694,22
FD,Low Fat,Canned,152.334,OUT035,2004,Small,Tier 2,Supermarket Type1,2603.278,7.55,0.027164679,20
NC,Non-Edible,Household,45.406,OUT046,1997,Small,Tier 1,Supermarket Type1,605.878,13.0,0.099325278,27
DR,Low Fat,Hard Drinks,192.8846,OUT027,1985,Medium,Tier 3,Supermarket Type3,2293.0152,12.766666666666667,0.04357366,39
FD,Regular,Snack Foods,118.7782,OUT019,1985,Small,Tier 1,Grocery Store,119.1782,12.533333333333333,0.082741482,39
FD,Regular,Starchy Foods,92.9804,OUT013,1987,High,Tier 3,Supermarket Type1,1929.4884,12.3,0.064565202,37
FD,Low Fat,Snack Foods,109.8912,OUT027,1985,Medium,Tier 3,Supermarket Type3,2074.6328,13.950000000000001,0.084554569,39
NC,Non-Edible,Health and Hygiene,79.9618,OUT027,1985,Medium,Tier 3,Supermarket Type3,241.6854,15.6,0.058451805,39
NC,Non-Edible,Household,251.3724,OUT045,2002,Small,Tier 2,Supermarket Type1,6795.1548,17.25,0.113748685,22
NC,Non-Edible,Household,42.7112,OUT017,2007,Small,Tier 2,Supermarket Type1,639.168,15.85,0.020603511,17
NC,Non-Edible,Health and Hygiene,192.1846,OUT035,2004,Small,Tier 2,Supermarket Type1,3248.4382,18.85,0.052044976,20
FD,Regular,Fruits and Vegetables,227.6062,OUT017,2007,Small,Tier 2,Supermarket Type1,7222.5984,16.35,0.062764429,17
DR,Low Fat,Dairy,229.0668,OUT035,2004,Small,Tier 2,Supermarket Type1,3225.1352,14.1,0.087977262,20
FD,Low Fat,Snack Foods,249.0408,OUT035,2004,Small,Tier 2,Supermarket Type1,3755.112,7.905,0.010010425,20
FD,Low Fat,Canned,179.3976,OUT013,1987,High,Tier 3,Supermarket Type1,3440.8544,12.0,0.033946163,37
FD,Regular,Fruits and Vegetables,163.4552,OUT035,2004,Small,Tier 2,Supermarket Type1,974.7312,12.15,0.058414678,20
FD,Low Fat,Meat,75.367,OUT049,1999,Medium,Tier 1,Supermarket Type1,535.969,10.1,0.027106459,25
FD,Low Fat,Frozen Foods,262.491,OUT017,2007,Small,Tier 2,Supermarket Type1,5259.82,17.5,0.027022883,17
DR,Low Fat,Dairy,152.034,OUT019,1985,Small,Tier 1,Grocery Store,306.268,17.3,0.058153409,39
FD,Low Fat,Fruits and Vegetables,112.3886,OUT018,2009,Medium,Tier 3,Supermarket Type2,1779.0176,17.1,0.128937661,15
FD,Low Fat,Fruits and Vegetables,61.451,OUT049,1999,Medium,Tier 1,Supermarket Type1,759.012,7.785,0.088846306,25
FD,Regular,Snack Foods,125.9704,OUT013,1987,High,Tier 3,Supermarket Type1,1877.556,11.8,0.09357779,37
FD,Regular,Fruits and Vegetables,171.8764,OUT045,2002,Small,Tier 2,Supermarket Type1,3779.0808,13.15,0.165694678,22
FD,Low Fat,Frozen Foods,41.5796,OUT019,1985,Small,Tier 1,Grocery Store,41.2796,10.825,0.148392623,39
FD,Low Fat,Canned,51.1324,OUT017,2007,Small,Tier 2,Supermarket Type1,259.662,8.5,0.098438394,17
NC,Non-Edible,Health and Hygiene,96.341,OUT013,1987,High,Tier 3,Supermarket Type1,193.082,8.645,0.143303291,37
FD,Regular,Meat,110.9202,OUT045,2002,Small,Tier 2,Supermarket Type1,1687.803,17.6,0.076276208,22
FD,Low Fat,Baking Goods,127.5362,OUT017,2007,Small,Tier 2,Supermarket Type1,4655.9394,9.1,0.175103435,17
FD,Regular,Meat,225.9404,OUT013,1987,High,Tier 3,Supermarket Type1,4950.8888,12.8,0.023511371,37
DR,Low Fat,Soft Drinks,95.4436,OUT035,2004,Small,Tier 2,Supermarket Type1,1418.154,7.63,0.06105276,20
FD,Regular,Frozen Foods,246.4144,OUT017,2007,Small,Tier 2,Supermarket Type1,1225.072,9.285,0.049559042,17
FD,Regular,Dairy,231.03,OUT045,2002,Small,Tier 2,Supermarket Type1,5359.69,13.6,0.119418124,22
FD,Low Fat,Breakfast,176.237,OUT045,2002,Small,Tier 2,Supermarket Type1,1764.37,8.895,0.072545601,22
NC,Non-Edible,Household,195.211,OUT013,1987,High,Tier 3,Supermarket Type1,2553.343,16.35,0.090486828,37
FD,Low Fat,Frozen Foods,43.3454,OUT013,1987,High,Tier 3,Supermarket Type1,1006.6896,17.6,0.056245075,37
FD,Low Fat,Baking Goods,85.225,OUT013,1987,High,Tier 3,Supermarket Type1,1081.925,7.975,0.014618973,37
FD,Low Fat,Starchy Foods,36.7164,OUT017,2007,Small,Tier 2,Supermarket Type1,308.9312,15.85,0.043479126,17
FD,Low Fat,Frozen Foods,178.666,OUT013,1987,High,Tier 3,Supermarket Type1,2516.724,15.7,0.045166237,37
FD,Regular,Frozen Foods,128.831,OUT046,1997,Small,Tier 1,Supermarket Type1,1428.141,8.985,0.057827101,27
FD,Low Fat,Dairy,260.1594,OUT013,1987,High,Tier 3,Supermarket Type1,2093.2752,20.35,0.089394766,37
FD,Low Fat,Fruits and Vegetables,85.6908,OUT013,1987,High,Tier 3,Supermarket Type1,1929.4884,6.59,0.10550944,37
FD,Low Fat,Dairy,264.0884,OUT035,2004,Small,Tier 2,Supermarket Type1,5829.7448,19.85,0.005234153,20
FD,Low Fat,Snack Foods,91.4488,OUT046,1997,Small,Tier 1,Supermarket Type1,2082.6224,16.85,0.036390174,27
FD,Low Fat,Meat,173.1738,OUT027,1985,Medium,Tier 3,Supermarket Type3,7298.4996,16.8,0.03292824,39
FD,Low Fat,Fruits and Vegetables,256.4988,OUT013,1987,High,Tier 3,Supermarket Type1,7452.9652,16.75,0.081252534,37
FD,Regular,Meat,110.5202,OUT017,2007,Small,Tier 2,Supermarket Type1,450.0808,17.6,0.076552407,17
FD,Low Fat,Snack Foods,250.4408,OUT010,1998,Small,Tier 3,Grocery Store,500.6816,7.905,0.016758569,26
FD,Low Fat,Snack Foods,126.202,OUT027,1985,Medium,Tier 3,Supermarket Type3,3668.558,7.845000000000001,0.044248175,39
FD,Regular,Fruits and Vegetables,103.1964,OUT018,2009,Medium,Tier 3,Supermarket Type2,736.3748,7.785,0.038288087,15
NC,Non-Edible,Household,253.0698,OUT035,2004,Small,Tier 2,Supermarket Type1,6088.0752,7.825,0.186032678,20
NC,Non-Edible,Household,101.0016,OUT027,1985,Medium,Tier 3,Supermarket Type3,2125.2336,14.287500000000001,0.031867464,39
DR,Low Fat,Soft Drinks,153.0024,OUT017,2007,Small,Tier 2,Supermarket Type1,2277.036,20.75,0.021370201,17
FD,Low Fat,Fruits and Vegetables,190.3846,OUT019,1985,Small,Tier 1,Grocery Store,573.2538,13.504999999999999,0.193772568,39
FD,Regular,Meat,151.1366,OUT035,2004,Small,Tier 2,Supermarket Type1,2267.049,6.26,0.009866049,20
FD,Low Fat,Fruits and Vegetables,147.3734,OUT010,1998,Small,Tier 3,Grocery Store,296.9468,18.2,0.082551042,26
NC,Non-Edible,Household,46.306,OUT018,2009,Medium,Tier 3,Supermarket Type2,559.272,13.0,0.099729888,15
FD,Regular,Fruits and Vegetables,222.1772,OUT035,2004,Small,Tier 2,Supermarket Type1,5559.43,20.25,0.018801549,20
NC,Non-Edible,Household,95.5094,OUT049,1999,Medium,Tier 1,Supermarket Type1,1237.7222,8.695,0.119721451,25
DR,Low Fat,Soft Drinks,113.5518,OUT045,2002,Small,Tier 2,Supermarket Type1,569.259,7.27,0.071222087,22
FD,Regular,Breakfast,174.0712,OUT027,1985,Medium,Tier 3,Supermarket Type3,3866.9664,10.059999999999999,0.060371962,39
FD,Low Fat,Fruits and Vegetables,198.4768,OUT045,2002,Small,Tier 2,Supermarket Type1,1379.5376,12.85,0.033287541,22
FD,Low Fat,Dairy,142.7128,OUT018,2009,Medium,Tier 3,Supermarket Type2,1869.5664,7.075,0.05858462,15
FD,Regular,Baking Goods,196.211,OUT027,1985,Medium,Tier 3,Supermarket Type3,5499.508,7.635,0.11679292,39
FD,Low Fat,Baking Goods,94.3462,OUT049,1999,Medium,Tier 1,Supermarket Type1,925.462,8.195,0.031452265,25
FD,Low Fat,Baking Goods,47.9034,OUT035,2004,Small,Tier 2,Supermarket Type1,583.2408,7.09,0.00721395,20
NC,Non-Edible,Others,141.4154,OUT046,1997,Small,Tier 1,Supermarket Type1,1418.154,6.095,0.081196619,27
FD,Regular,Fruits and Vegetables,80.2644,OUT017,2007,Small,Tier 2,Supermarket Type1,942.7728,19.35,0.049916364,17
FD,Low Fat,Baking Goods,99.3384,OUT046,1997,Small,Tier 1,Supermarket Type1,2364.9216,6.15,0.04627095,27
FD,Regular,Canned,87.9856,OUT027,1985,Medium,Tier 3,Supermarket Type3,3251.7672,10.0,0.02747716,39
FD,Regular,Fruits and Vegetables,125.2678,OUT019,1985,Small,Tier 1,Grocery Store,254.3356,13.85,0.104704537,39
NC,Non-Edible,Household,167.0474,OUT035,2004,Small,Tier 2,Supermarket Type1,5895.659,17.7,0.012540003,20
FD,Low Fat,Breads,93.7436,OUT018,2009,Medium,Tier 3,Supermarket Type2,1134.5232,17.85,0.147023834,15
DR,Low Fat,Soft Drinks,224.972,OUT045,2002,Small,Tier 2,Supermarket Type1,7696.648,9.395,0.159657596,22
DR,Low Fat,Hard Drinks,250.5382,OUT017,2007,Small,Tier 2,Supermarket Type1,2775.7202,15.75,0.141398626,17
FD,Low Fat,Fruits and Vegetables,241.2854,OUT045,2002,Small,Tier 2,Supermarket Type1,5317.0788,7.475,0.148821808,22
FD,Low Fat,Frozen Foods,98.0068,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.8612,7.075,0.089256785,15
FD,Low Fat,Baking Goods,92.6436,OUT046,1997,Small,Tier 1,Supermarket Type1,1039.9796,6.445,0.029691762,27
FD,Low Fat,Fruits and Vegetables,235.0958,OUT035,2004,Small,Tier 2,Supermarket Type1,3038.0454,19.1,0.096715523,20
FD,Regular,Dairy,193.6162,OUT035,2004,Small,Tier 2,Supermarket Type1,3848.324,20.25,0.014790559,20
FD,Regular,Canned,59.1904,OUT046,1997,Small,Tier 1,Supermarket Type1,527.3136,15.0,0.054378253,27
FD,Regular,Snack Foods,89.1514,OUT046,1997,Small,Tier 1,Supermarket Type1,2390.8878,6.67,0.123428594,27
FD,Regular,Canned,60.222,OUT027,1985,Medium,Tier 3,Supermarket Type3,1677.816,11.684999999999999,0.029943463,39
FD,Regular,Frozen Foods,112.7176,OUT013,1987,High,Tier 3,Supermarket Type1,801.6232,16.7,0.052368061,37
FD,Low Fat,Snack Foods,115.5834,OUT045,2002,Small,Tier 2,Supermarket Type1,1267.0174,7.07,0.093861144,22
FD,Low Fat,Snack Foods,148.0076,OUT045,2002,Small,Tier 2,Supermarket Type1,886.8456,6.48,0.033968647,22
FD,Regular,Fruits and Vegetables,228.272,OUT010,1998,Small,Tier 3,Grocery Store,452.744,19.0,0.173154079,26
FD,Low Fat,Frozen Foods,147.5392,OUT045,2002,Small,Tier 2,Supermarket Type1,3877.6192,13.35,0.139735226,22
FD,Low Fat,Fruits and Vegetables,146.6418,OUT027,1985,Medium,Tier 3,Supermarket Type3,4414.254,12.131666666666666,0.043351896,39
DR,Low Fat,Hard Drinks,122.4388,OUT027,1985,Medium,Tier 3,Supermarket Type3,5448.9072,10.913333333333334,0.042086652,39
FD,Regular,Baking Goods,223.9404,OUT049,1999,Medium,Tier 1,Supermarket Type1,4950.8888,9.695,0.12848269,25
DR,Low Fat,Soft Drinks,62.6168,OUT017,2007,Small,Tier 2,Supermarket Type1,958.752,15.0,0.049357077,17
FD,Regular,Dairy,149.9708,OUT017,2007,Small,Tier 2,Supermarket Type1,1956.1204,11.15,0.008326735,17
FD,Low Fat,Fruits and Vegetables,103.2306,OUT049,1999,Medium,Tier 1,Supermarket Type1,2404.2038,20.85,0.021362955,25
NC,Non-Edible,Others,194.3478,OUT010,1998,Small,Tier 3,Grocery Store,387.4956,9.8,0.151420934,26
FD,Low Fat,Meat,165.0842,OUT013,1987,High,Tier 3,Supermarket Type1,994.7052,16.35,0.032511818,37
FD,Regular,Breads,101.299,OUT045,2002,Small,Tier 2,Supermarket Type1,1754.383,9.6,0.022323658,22
NC,Non-Edible,Health and Hygiene,129.9994,OUT027,1985,Medium,Tier 3,Supermarket Type3,3340.9844,11.475,0.019292355,39
FD,Low Fat,Breads,216.7166,OUT045,2002,Small,Tier 2,Supermarket Type1,3918.8988,13.35,0.048124443,22
DR,Low Fat,Dairy,76.367,OUT013,1987,High,Tier 3,Supermarket Type1,306.268,20.7,0.09261307,37
FD,Low Fat,Baking Goods,158.4604,OUT027,1985,Medium,Tier 3,Supermarket Type3,4278.4308,18.45,0.094697274,39
FD,Low Fat,Fruits and Vegetables,260.6278,OUT045,2002,Small,Tier 2,Supermarket Type1,4425.5726,16.2,0.035984104,22
FD,Regular,Snack Foods,230.9984,OUT027,1985,Medium,Tier 3,Supermarket Type3,9267.936,13.524999999999999,0.056596985,39
FD,Low Fat,Frozen Foods,76.867,OUT019,1985,Small,Tier 1,Grocery Store,229.701,10.85,0.2047,39
FD,Regular,Breakfast,129.3994,OUT027,1985,Medium,Tier 3,Supermarket Type3,2055.9904,8.175,0.020618324,39
NC,Non-Edible,Others,101.3016,OUT046,1997,Small,Tier 1,Supermarket Type1,3339.6528,5.5,0.04709821,27
FD,Regular,Fruits and Vegetables,221.7456,OUT045,2002,Small,Tier 2,Supermarket Type1,6410.3224,15.1,0.087584126,22
FD,Regular,Frozen Foods,122.9046,OUT017,2007,Small,Tier 2,Supermarket Type1,1992.0736,15.7,0.038078899,17
FD,Regular,Breakfast,104.4332,OUT017,2007,Small,Tier 2,Supermarket Type1,2870.9296,7.895,0.095102092,17
FD,Regular,Canned,164.5184,OUT027,1985,Medium,Tier 3,Supermarket Type3,2807.0128,12.6225,0.011953902,39
FD,Regular,Baking Goods,88.183,OUT013,1987,High,Tier 3,Supermarket Type1,539.298,17.35,0.062799379,37
NC,Non-Edible,Household,174.3054,OUT013,1987,High,Tier 3,Supermarket Type1,4377.635,7.285,0.031125709,37
NC,Non-Edible,Household,180.9976,OUT045,2002,Small,Tier 2,Supermarket Type1,2716.464,20.25,0.026005891,22
FD,Low Fat,Snack Foods,190.9504,OUT019,1985,Small,Tier 1,Grocery Store,383.5008,18.05,0.09246392,39
DR,Low Fat,Soft Drinks,59.5904,OUT049,1999,Medium,Tier 1,Supermarket Type1,703.0848,15.85,0.107765165,25
FD,Low Fat,Meat,66.3826,OUT049,1999,Medium,Tier 1,Supermarket Type1,1937.478,6.17,0.010647477,25
NC,Non-Edible,Household,182.2608,OUT049,1999,Medium,Tier 1,Supermarket Type1,3307.6944,19.5,0.015749341,25
NC,Non-Edible,Household,197.611,OUT049,1999,Medium,Tier 1,Supermarket Type1,3142.576,19.2,0.077628053,25
FD,Low Fat,Canned,181.2292,OUT018,2009,Medium,Tier 3,Supermarket Type2,2554.0088,16.7,0.067161892,15
FD,Regular,Breads,104.0648,OUT018,2009,Medium,Tier 3,Supermarket Type2,1869.5664,20.85,0.056695731,15
FD,Regular,Breads,260.4594,OUT045,2002,Small,Tier 2,Supermarket Type1,5494.8474,14.5,0.063993068,22
FD,Regular,Meat,233.1616,OUT013,1987,High,Tier 3,Supermarket Type1,6093.4016,11.395,0.069529262,37
DR,Low Fat,Soft Drinks,174.0422,OUT046,1997,Small,Tier 1,Supermarket Type1,2586.633,7.97,0.034452949,27
FD,Regular,Snack Foods,55.2956,OUT049,1999,Medium,Tier 1,Supermarket Type1,1255.6988,7.71,0.06670068,25
FD,Regular,Canned,141.7496,OUT046,1997,Small,Tier 1,Supermarket Type1,4093.3384,19.25,0.034699737,27
FD,Low Fat,Dairy,142.2128,OUT046,1997,Small,Tier 1,Supermarket Type1,3163.8816,7.075,0.058346939,27
FD,Regular,Meat,166.0816,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.448,9.3375,0.065203103,39
FD,Regular,Frozen Foods,79.9276,OUT046,1997,Small,Tier 1,Supermarket Type1,1137.1864,11.6,0.078929571,27
FD,Low Fat,Fruits and Vegetables,98.77,OUT027,1985,Medium,Tier 3,Supermarket Type3,2696.49,11.85,0.182514881,39
DR,Low Fat,Hard Drinks,178.566,OUT018,2009,Medium,Tier 3,Supermarket Type2,898.83,12.1,0.016895293,15
NC,Non-Edible,Health and Hygiene,118.244,OUT046,1997,Small,Tier 1,Supermarket Type1,2756.412,10.0,0.073379745,27
FD,Low Fat,Baking Goods,81.896,OUT045,2002,Small,Tier 2,Supermarket Type1,878.856,14.35,0.08075758,22
FD,Low Fat,Snack Foods,58.222,OUT049,1999,Medium,Tier 1,Supermarket Type1,659.142,10.395,0.112271498,25
FD,Low Fat,Dairy,182.6292,OUT019,1985,Small,Tier 1,Grocery Store,182.4292,9.247499999999999,0.153741385,39
FD,Low Fat,Fruits and Vegetables,211.4902,OUT013,1987,High,Tier 3,Supermarket Type1,3610.6334,8.1,0.127929521,37
FD,Regular,Fruits and Vegetables,256.4646,OUT035,2004,Small,Tier 2,Supermarket Type1,5153.292,8.05,0.07838564,20
FD,Regular,Meat,108.7596,OUT017,2007,Small,Tier 2,Supermarket Type1,2588.6304,9.195,0.078502143,17
FD,Regular,Dairy,212.5876,OUT018,2009,Medium,Tier 3,Supermarket Type2,1286.3256,20.7,0.047684831,15
FD,Regular,Fruits and Vegetables,110.1544,OUT017,2007,Small,Tier 2,Supermarket Type1,1230.3984,15.7,0.123159656,17
FD,Regular,Fruits and Vegetables,60.2194,OUT027,1985,Medium,Tier 3,Supermarket Type3,1733.7432,15.966666666666667,0.0882763,39
NC,Non-Edible,Health and Hygiene,193.8162,OUT019,1985,Small,Tier 1,Grocery Store,384.8324,16.233333333333334,0.053392944,39
NC,Non-Edible,Household,180.0318,OUT045,2002,Small,Tier 2,Supermarket Type1,3969.4996,16.5,0.036715907,22
FD,Low Fat,Snack Foods,176.437,OUT035,2004,Small,Tier 2,Supermarket Type1,7763.228,9.0,0.065236932,20
FD,Regular,Meat,41.2112,OUT013,1987,High,Tier 3,Supermarket Type1,809.6128,6.785,0.041947547,37
FD,Low Fat,Canned,178.6002,OUT018,2009,Medium,Tier 3,Supermarket Type2,1253.7014,19.5,0.082888496,15
FD,Low Fat,Dairy,195.2768,OUT046,1997,Small,Tier 1,Supermarket Type1,5715.2272,7.575,0.055390121,27
FD,Regular,Fruits and Vegetables,57.7904,OUT013,1987,High,Tier 3,Supermarket Type1,1464.76,18.2,0.012194556,37
FD,Low Fat,Dairy,169.8106,OUT013,1987,High,Tier 3,Supermarket Type1,3251.1014,16.75,0.060495243,37
FD,Regular,Frozen Foods,214.3218,OUT035,2004,Small,Tier 2,Supermarket Type1,4274.436,7.47,0.037624527,20
FD,Regular,Fruits and Vegetables,231.7958,OUT027,1985,Medium,Tier 3,Supermarket Type3,5375.0034,9.596666666666666,0.014753811,39
FD,Low Fat,Fruits and Vegetables,38.019,OUT027,1985,Medium,Tier 3,Supermarket Type3,1318.284,11.723333333333333,0.160707489,39
FD,Regular,Meat,119.4124,OUT018,2009,Medium,Tier 3,Supermarket Type2,2251.7356,13.85,0.085622362,15
FD,Regular,Frozen Foods,37.4506,OUT017,2007,Small,Tier 2,Supermarket Type1,1176.4686,6.635,0.046350909,17
FD,Regular,Fruits and Vegetables,130.4968,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136,6.11,0.102920886,27
FD,Low Fat,Snack Foods,86.2198,OUT035,2004,Small,Tier 2,Supermarket Type1,610.5386,15.25,0.026604781,20
FD,Low Fat,Canned,96.4094,OUT035,2004,Small,Tier 2,Supermarket Type1,1237.7222,15.85,0.029232553,20
FD,Low Fat,Snack Foods,235.1248,OUT010,1998,Small,Tier 3,Grocery Store,474.0496,15.2,0.031860325,26
FD,Regular,Snack Foods,52.6666,OUT027,1985,Medium,Tier 3,Supermarket Type3,717.7324,17.975,0.0265551635,39
DR,Low Fat,Soft Drinks,150.5024,OUT046,1997,Small,Tier 1,Supermarket Type1,2580.6408,20.75,0.021250002,27
FD,Low Fat,Frozen Foods,143.2154,OUT046,1997,Small,Tier 1,Supermarket Type1,2552.6772,10.195,0.159936948,27
FD,Low Fat,Fruits and Vegetables,164.021,OUT045,2002,Small,Tier 2,Supermarket Type1,3914.904,7.605,0.129503146,22
FD,Regular,Fruits and Vegetables,88.5514,OUT046,1997,Small,Tier 1,Supermarket Type1,796.9626,18.0,0.142688846,27
FD,Low Fat,Dairy,228.9352,OUT019,1985,Small,Tier 1,Grocery Store,916.1408,18.175,0.179484411,39
NC,Non-Edible,Household,191.3504,OUT045,2002,Small,Tier 2,Supermarket Type1,3259.7568,18.35,0.089163056,22
FD,Low Fat,Fruits and Vegetables,84.8908,OUT049,1999,Medium,Tier 1,Supermarket Type1,1677.816,6.59,0.105761491,25
FD,Regular,Snack Foods,230.0984,OUT049,1999,Medium,Tier 1,Supermarket Type1,3707.1744,13.8,0.056960814,25
FD,Regular,Starchy Foods,173.5738,OUT046,1997,Small,Tier 1,Supermarket Type1,2954.1546,21.2,0.00704098,27
FD,Regular,Snack Foods,166.4842,OUT018,2009,Medium,Tier 3,Supermarket Type2,2652.5472,10.5,0.011026594,15
NC,Non-Edible,Household,52.7956,OUT045,2002,Small,Tier 2,Supermarket Type1,1037.3164,8.97,0.093203257,22
NC,Non-Edible,Others,50.9666,OUT027,1985,Medium,Tier 3,Supermarket Type3,717.7324,9.785,0.026916794,39
NC,Non-Edible,Health and Hygiene,86.1224,OUT045,2002,Small,Tier 2,Supermarket Type1,426.112,10.6,0.035264298,22
FD,Low Fat,Breads,231.1668,OUT035,2004,Small,Tier 2,Supermarket Type1,6911.004,13.65,0.015908424,20
NC,Non-Edible,Health and Hygiene,211.0244,OUT046,1997,Small,Tier 1,Supermarket Type1,3811.0392,19.0,0.017719277,27
FD,Regular,Snack Foods,115.3518,OUT027,1985,Medium,Tier 3,Supermarket Type3,2277.036,14.955,0.035334201,39
FD,Low Fat,Baking Goods,48.9034,OUT019,1985,Small,Tier 1,Grocery Store,48.6034,10.91,0.065652494,39
FD,Low Fat,Snack Foods,212.8218,OUT049,1999,Medium,Tier 1,Supermarket Type1,5770.4886,6.865,0.056919038,25
FD,Regular,Baking Goods,40.2138,OUT046,1997,Small,Tier 1,Supermarket Type1,690.4346,10.8,0.048143292,27
FD,Low Fat,Dairy,110.2886,OUT013,1987,High,Tier 3,Supermarket Type1,1890.2062,16.7,0.022047313,37
DR,Low Fat,Hard Drinks,126.2336,OUT027,1985,Medium,Tier 3,Supermarket Type3,3195.84,15.925,0.090427268,39
FD,Low Fat,Baking Goods,150.1708,OUT046,1997,Small,Tier 1,Supermarket Type1,1504.708,15.15,0.027779254,27
NC,Non-Edible,Household,238.3248,OUT010,1998,Small,Tier 3,Grocery Store,711.0744,10.5,0.0179064325,26
FD,Low Fat,Dairy,174.2422,OUT018,2009,Medium,Tier 3,Supermarket Type2,4311.055,17.6,0.008033611,15
FD,Low Fat,Meat,175.4738,OUT046,1997,Small,Tier 1,Supermarket Type1,521.3214,19.35,0.033088472,27
NC,Non-Edible,Household,59.4562,OUT046,1997,Small,Tier 1,Supermarket Type1,829.5868,15.7,0.160663021,27
FD,Low Fat,Dairy,155.5288,OUT017,2007,Small,Tier 2,Supermarket Type1,1571.288,18.1,0.178975721,17
FD,Regular,Starchy Foods,239.6538,OUT035,2004,Small,Tier 2,Supermarket Type1,2403.538,10.195,0.017627888,20
FD,Low Fat,Breads,41.6454,OUT019,1985,Small,Tier 1,Grocery Store,83.8908,8.425,0.0194158,39
FD,Low Fat,Fruits and Vegetables,211.0586,OUT045,2002,Small,Tier 2,Supermarket Type1,844.2344,6.655,0.016993225,22
NC,Non-Edible,Household,127.3336,OUT017,2007,Small,Tier 2,Supermarket Type1,2940.1728,19.0,0.027139013,17
FD,Low Fat,Frozen Foods,98.0068,OUT010,1998,Small,Tier 3,Grocery Store,291.6204,7.075,0.03777249,26
FD,Low Fat,Frozen Foods,181.2976,OUT045,2002,Small,Tier 2,Supermarket Type1,3259.7568,13.15,0.036746479,22
FD,Regular,Fruits and Vegetables,226.8036,OUT049,1999,Medium,Tier 1,Supermarket Type1,3415.554,20.1,0.022460102,25
FD,Regular,Dairy,256.7672,OUT018,2009,Medium,Tier 3,Supermarket Type2,5624.6784,20.35,0.037297926,15
NC,Non-Edible,Health and Hygiene,190.1846,OUT049,1999,Medium,Tier 1,Supermarket Type1,6687.961,18.85,0.05213575,25
